YEAR,DATE,PLANE,DEP,DES,DYLAND,NILAND,APPR,HOURS,NIGHT,IFR,GAD,CFI,STDNT,DUAL,PIC,SIC,SFTY,,,,,
1988,1213,SIMU1,MWO,MWO,1,0,0,16,0,0,0,16,6,0,16,0,0,,,,,
1988,1214,N400WB,MWO,3WE,0,1,0,28,18,0,0,0,0,0,28,0,0,,,,,
1988,1214,N400WB,3WE,MWO,0,1,0,18,18,0,0,0,0,0,18,0,0,,,,,
1988,1216,N2566U,MWO,MWO,1,0,0,17,0,0,0,17,20,0,17,0,0,,,,,
1988,1216,SIMU1,MWO,MWO,1,0,0,7,0,0,0,7,20,0,7,0,0,,,,,
1988,1217,SIMU1,MWO,MWO,1,0,0,10,0,0,0,10,20,0,10,0,0,,,,,
1988,1220,SIMU1,MWO,MWO,1,0,0,9,0,0,0,9,6,0,9,0,0,,,,,
1988,1222,N400WB,MWO,CRW,1,0,0,15,0,11,0,0,0,0,15,0,0,,,,,
1988,1224,N400WB,CRW,MWO,1,0,0,16,0,12,0,0,0,0,16,0,0,,,,,
1988,1229,N1172G,MWO,MWO,1,0,0,17,0,0,0,17,20,0,17,0,0,,,,,
1988,1229,N3779M,MWO,MWO,1,0,0,9,0,0,0,9,21,0,9,0,0,,,,,
1988,1230,SIMU1,MWO,MWO,1,0,0,12,0,0,0,12,20,0,12,0,0,,,,,
1989,101,SIMU1,MWO,MWO,1,0,0,9,0,0,0,9,2,0,9,0,0,,,,,
1989,102,SIMU1,MWO,MWO,1,0,0,8,0,0,0,8,20,0,8,0,0,,,,,
1989,104,N2566U,MGY,MGY,1,0,0,17,0,0,0,17,20,0,17,0,0,,,,,
1989,105,N3779M,MWO,MWO,1,0,0,17,0,0,0,17,15,0,17,0,0,,,,,
1989,105,N2566U,MWO,MWO,1,0,0,17,0,0,0,17,20,0,17,0,0,,,,,
1989,106,N3779M,MWO,MWO,1,0,0,17,0,16,0,17,15,0,17,0,0,,,,,
1989,106,N8413C,MWO,MWO,1,0,0,13,0,13,0,13,14,0,13,0,0,,,,,
1989,109,N8435P,MWO,MFD,1,0,0,14,0,0,0,14,20,0,14,0,0,,,,,
1989,109,N8435P,MFD,CMH,1,0,0,9,0,0,0,9,20,0,9,0,0,,,,,
1989,109,N8435P,CMH,MWO,1,0,0,7,0,0,0,7,20,0,7,0,0,,,,,
1989,112,N3779M,MWO,MWO,1,0,0,25,0,24,0,25,15,0,25,0,0,,,,,
1989,113,N3779M,MWO,MWO,1,0,0,14,0,0,0,14,15,0,14,0,0,,,,,
1989,113,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,14,0,12,0,0,,,,,
1989,116,N3779M,MWO,MWO,1,0,0,7,0,0,0,7,15,0,7,0,0,,,,,
1989,117,N400WB,MWO,I69,1,0,0,7,0,0,0,7,15,0,7,0,0,,,,,
1989,117,N400WB,I69,MWO,1,0,0,5,0,0,0,5,15,0,5,0,0,,,,,
1989,216,GBASH,EGHO,EGHO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1989,224,N3779M,MWO,MWO,1,0,0,10,0,0,0,10,21,0,10,0,0,,,,,
1989,226,N400WB,MWO,EKN,1,0,0,16,0,15,0,0,0,0,16,0,0,,,,,
1989,301,N400WB,EKN,MWO,0,1,0,18,12,0,0,0,0,0,18,0,0,,,,,
1989,309,N2566U,MWO,MWO,1,0,0,14,0,0,0,14,20,0,14,0,0,,,,,
1989,313,N400WB,MWO,MGY,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1989,313,N8261L,MGY,MGY,1,0,0,15,0,0,0,15,20,0,15,0,0,,,,,
1989,316,N8261L,MWO,MWO,0,1,0,15,10,0,0,15,20,0,15,0,0,,,,,
1989,322,N2566U,MWO,MWO,1,0,0,15,0,0,0,15,20,0,15,0,0,,,,,
1989,326,N400WB,MGY,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1989,326,N400WB,MWO,MWO,1,0,0,15,0,0,9,0,0,0,15,0,0,,,,,
1989,327,N8435P,MWO,MWO,1,0,0,15,0,0,0,15,20,0,15,0,0,,,,,
1989,329,N2566U,MGY,MGY,1,0,0,20,0,19,0,20,20,0,20,0,0,,,,,
1989,402,N5625R,MWO,MWO,1,0,0,20,0,0,0,20,22,0,20,0,0,,,,,
1989,405,N400WB,MWO,AHN,1,0,0,32,0,21,0,0,0,0,32,0,0,,,,,
1989,405,N400WB,AHN,SRQ,1,0,0,32,0,12,0,0,0,0,32,0,0,,,,,
1989,405,N400WB,SRQ,MIA,0,1,0,14,5,1,0,0,0,0,14,0,0,,,,,
1989,407,N400WB,MIA,SRQ,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1989,407,N400WB,SRQ,MCN,1,0,0,39,0,8,0,0,0,0,39,0,0,,,,,
1989,407,N400WB,MCN,MWO,1,0,0,35,0,11,0,0,0,0,35,0,0,,,,,
1989,411,N400WB,MWO,ORD,1,0,0,20,0,9,0,0,0,0,20,0,0,,,,,
1989,412,N400WB,ORD,MWO,1,0,0,15,0,12,0,0,0,0,15,0,0,,,,,
1989,416,N400WB,MWO,CRW,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1989,418,N400WB,CRW,CRW,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1989,418,N400WB,CRW,MWO,1,0,0,15,0,5,0,0,0,0,15,0,0,,,,,
1989,419,N8261L,MWO,MWO,1,0,0,17,0,0,0,17,20,0,17,0,0,,,,,
1989,419,N5625R,MWO,MWO,1,0,0,11,0,0,0,11,22,0,11,0,0,,,,,
1989,420,N2566U,MWO,MWO,1,0,0,15,0,0,0,15,20,0,15,0,0,,,,,
1989,420,N5625R,MWO,MWO,1,0,0,11,0,0,0,11,22,0,11,0,0,,,,,
1989,421,N5625R,MWO,MWO,1,0,0,16,0,0,0,16,22,0,16,0,0,,,,,
1989,422,N5625R,MWO,MWO,1,0,0,15,0,0,0,15,22,0,15,0,0,,,,,
1989,422,N8413C,MWO,MWO,1,0,0,11,0,0,0,11,2,0,11,0,0,,,,,
1989,422,N8413C,MWO,MWO,1,0,0,3,0,0,3,0,0,0,3,0,0,,,,,
1989,425,N5625R,MWO,MWO,1,0,0,14,0,0,0,14,22,0,14,0,0,,,,,
1989,426,N5625R,MWO,MWO,1,0,0,14,0,0,0,14,22,0,14,0,0,,,,,
1989,426,N400WB,MWO,MGY,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,427,N2868Y,MWO,MWO,1,0,0,17,0,0,0,17,20,0,17,0,0,,,,,
1989,427,N8413C,MWO,MWO,1,0,0,4,0,0,0,4,10,0,4,0,0,,,,,
1989,507,N5625R,MIE,LOZ,1,0,0,23,0,14,0,23,22,0,23,0,0,,,,,
1989,507,N5625R,LOZ,HKY,1,0,0,18,0,13,0,18,22,0,18,0,0,,,,,
1989,507,N5625R,HKY,MWO,0,1,0,35,5,4,0,35,22,0,35,0,0,,,,,
1989,508,N5625R,MWO,MIE,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1989,508,N5625R,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1989,512,N5195L,LOU,AKR,1,0,0,28,0,13,0,0,0,0,28,0,0,,,,,
1989,516,N400WB,MGY,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1989,516,N5625R,MWO,MWO,1,0,0,12,0,0,0,12,22,0,12,0,0,,,,,
1989,517,N5625R,MWO,MWO,1,0,0,15,0,0,0,15,22,0,15,0,0,,,,,
1989,519,N400WB,MWO,HKY,1,0,0,21,0,10,0,0,0,0,21,0,0,,,,,
1989,521,N400WB,HKY,MWO,1,0,0,21,0,1,0,0,0,0,21,0,0,,,,,
1989,524,N5625R,MWO,MWO,1,0,0,15,0,0,0,15,22,0,15,0,0,,,,,
1989,601,N8413C,MWO,MWO,1,0,0,14,0,0,0,14,23,0,14,0,0,,,,,
1989,601,N5625R,MWO,MWO,1,0,0,15,0,0,0,15,22,0,15,0,0,,,,,
1989,603,N5625R,MWO,MWO,1,0,0,18,0,0,0,18,22,0,18,0,0,,,,,
1989,612,SIMU1,MWO,MWO,1,0,0,14,0,0,0,14,6,0,14,0,0,,,,,
1989,616,N8413C,MWO,MIE,1,0,0,8,0,6,0,8,23,0,8,0,0,,,,,
1989,616,N8413C,MIE,MWO,1,0,0,6,0,0,0,6,23,0,6,0,0,,,,,
1989,617,N5625R,MWO,MWO,1,0,0,20,0,0,0,20,22,0,20,0,0,,,,,
1989,620,N8413C,MWO,MWO,1,0,0,21,0,0,0,21,23,0,21,0,0,,,,,
1989,621,N400WB,MWO,MIE,1,0,0,6,0,3,0,0,0,0,6,0,0,,,,,
1989,621,N400WB,MIE,MWO,1,0,0,6,0,3,0,0,0,0,6,0,0,,,,,
1989,625,N5195L,MWO,MWO,1,0,0,11,0,0,0,11,6,0,11,0,0,,,,,
1989,705,N400WB,MWO,3W2,1,0,0,14,0,8,0,0,0,0,14,0,0,,,,,
1989,705,N400WB,3W2,29G,1,0,0,10,0,1,0,0,0,0,10,0,0,,,,,
1989,707,N400WB,29G,CMH,1,0,0,7,0,0,0,6,2,0,7,0,0,,,,,
1989,707,N400WB,CMH,MWO,1,0,0,7,0,0,0,6,2,0,7,0,0,,,,,
1989,710,N400WB,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1989,712,N5625R,MWO,MWO,1,0,0,17,0,0,0,17,22,0,17,0,0,,,,,
1989,713,N400WB,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1989,713,N400WB,MWO,MGY,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,713,N400WB,MGY,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,718,N400WB,MWO,MGY,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,718,N400WB,MGY,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,718,N5625R,MWO,MWO,1,0,0,17,0,0,0,17,22,0,17,0,0,,,,,
1989,722,N400WB,MWO,DAY,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1989,722,N400WB,DAY,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1989,724,N8413C,MWO,MWO,1,0,0,15,0,0,0,15,23,0,15,0,0,,,,,
1989,727,N8413C,MWO,MWO,1,0,0,18,0,0,0,18,23,0,18,0,0,,,,,
1989,730,N400WB,MWO,MO19,1,0,0,31,0,15,0,0,0,0,31,0,0,,,,,
1989,730,N400WB,MO19,RVS,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1989,801,N400WB,RVS,LBF,1,0,0,26,0,15,0,0,0,0,26,0,0,,,,,
1989,801,N400WB,LBF,RAP,1,0,0,15,0,2,0,0,0,0,15,0,0,,,,,
1989,804,N400WB,RAP,COD,1,0,0,24,0,0,0,0,0,0,24,0,0,,,,,
1989,804,N400WB,COD,JAC,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1989,807,N400WB,JAC,S80,1,0,0,32,0,0,0,0,0,0,32,0,0,,,,,
1989,807,N400WB,S80,RNT,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1989,807,N400WB,RNT,BFI,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,808,N400WB,BFI,LMT,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
1989,809,N400WB,LMT,BFI,1,0,0,29,0,3,0,0,0,0,29,0,0,,,,,
1989,814,N400WB,BFI,CLM,1,0,0,9,0,7,0,0,0,0,9,0,0,,,,,
1989,814,N400WB,CLM,BFI,0,1,0,9,9,6,0,0,0,0,9,0,0,,,,,
1989,815,N400WB,BFI,FCA,1,0,0,25,0,11,0,0,0,0,25,0,0,,,,,
1989,817,N400WB,FCA,MHE,1,0,0,43,0,5,0,0,0,0,43,0,0,,,,,
1989,818,N400WB,MHE,SQI,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
1989,818,N400WB,SQI,MWO,1,0,0,20,0,1,0,0,0,0,20,0,0,,,,,
1989,828,N2566U,MWO,MGY,1,0,0,20,0,20,0,20,20,0,20,0,0,,,,,
1989,830,N8261L,MWO,MWO,1,0,0,15,0,0,0,15,20,0,15,0,0,,,,,
1989,831,N8261L,MWO,MWO,1,0,0,20,0,0,0,20,20,0,20,0,0,,,,,
1989,902,N8413C,MWO,MWO,1,0,0,13,0,0,0,13,2,0,13,0,0,,,,,
1989,902,N8413C,MWO,MWO,1,0,0,9,0,4,5,0,0,0,9,0,0,,,,,
1989,905,N400WB,MWO,MIE,1,0,0,6,0,4,0,0,0,0,6,0,0,,,,,
1989,905,N400WB,MIE,MIE,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,905,N400WB,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1989,911,N400WB,MWO,MWO,1,0,0,12,0,7,0,0,0,0,12,0,0,,,,,
1989,911,N400WB,MWO,LUK,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1989,911,N400WB,LUK,TUL,0,1,0,44,5,35,0,0,0,0,44,0,0,,,,,
1989,912,N400WB,TUL,M39,1,0,0,12,0,11,0,0,0,0,12,0,0,,,,,
1989,912,N400WB,M39,TUL,1,0,0,11,0,10,0,0,0,0,11,0,0,,,,,
1989,914,N400WB,TUL,MEM,1,0,0,23,0,22,0,0,0,0,23,0,0,,,,,
1989,914,N400WB,MEM,MWO,1,0,0,26,0,25,0,0,0,0,26,0,0,,,,,
1989,915,N400WB,MWO,DFI,1,0,0,11,0,5,0,11,6,0,11,0,0,,,,,
1989,915,N400WB,DFI,MWO,0,1,0,10,5,5,0,10,6,0,10,0,0,,,,,
1989,918,N2566U,MWO,MWO,1,0,0,9,0,0,0,9,20,0,9,0,0,,,,,
1989,920,N2566U,MWO,MWO,1,0,0,17,0,0,0,17,20,0,17,0,0,,,,,
1989,928,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,5,0,12,0,0,,,,,
1989,1003,N400WB,MWO,MGY,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1989,1003,N400WB,MGY,MGY,1,0,0,6,0,0,4,0,0,0,6,0,0,,,,,
1989,1003,N400WB,MGY,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1989,1013,N400WB,MWO,MWO,1,0,0,10,0,0,0,10,2,0,10,0,0,,,,,
1989,1016,N400WB,MWO,K20,1,0,0,11,0,2,0,0,0,0,11,0,0,,,,,
1989,1016,N400WB,K20,4J6,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
1989,1016,N400WB,4J6,FXE,1,0,0,21,0,0,0,0,0,0,21,0,0,,,,,
1989,1017,N400WB,FXE,MTH,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1989,1022,N400WB,MTH,MIA,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1989,1022,N400WB,MIA,FL17,1,0,0,34,0,0,0,0,0,0,34,0,0,,,,,
1989,1023,N400WB,FL17,CEW,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1989,1023,N400WB,CEW,MWO,0,1,0,36,17,0,0,0,0,0,36,0,0,,,,,
1989,1030,N400WB,MWO,CRW,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1989,1101,N400WB,CRW,AVL,1,0,0,14,0,0,0,0,0,0,14,0,0,,,,,
1989,1101,N400WB,AVL,CRW,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1989,1101,N400WB,CRW,MWO,0,1,0,11,11,0,0,0,0,0,11,0,0,,,,,
1989,1110,N400WB,MWO,DVN,1,0,0,28,0,1,0,0,0,0,28,0,0,,,,,
1989,1111,N400WB,DVN,MWO,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1989,1112,N8413C,MWO,MWO,1,0,0,15,0,0,0,15,23,0,15,0,0,,,,,
1989,1112,N714TH,MWO,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1989,1130,N8413C,MWO,MWO,1,0,0,14,0,0,0,14,23,0,14,0,0,,,,,
1989,1216,SIMU1,MWO,MWO,1,0,0,10,0,0,0,10,22,0,10,0,0,,,,,
1989,1216,N8261L,MWO,MWO,1,0,0,10,0,0,0,10,20,0,10,0,0,,,,,
1989,1218,N8413C,MWO,MWO,1,0,0,11,0,0,0,11,14,0,11,0,0,,,,,
1989,1227,SIMU1,MWO,MWO,1,0,0,11,0,0,0,11,24,0,11,0,0,,,,,
1990,107,N400WB,MWO,MWO,1,0,0,11,0,0,7,0,0,0,11,0,0,,,,,
1990,113,N5195L,MWO,MWO,1,0,0,9,0,0,0,9,22,0,9,0,0,,,,,
1990,113,N5195L,MWO,MWO,1,0,0,11,0,0,0,11,23,0,11,0,0,,,,,
1990,115,N5195L,MWO,MWO,1,0,0,11,0,0,0,11,23,0,11,0,0,,,,,
1990,117,N5195L,MWO,MWO,0,1,0,13,13,0,0,13,22,0,13,0,0,,,,,
1990,127,N5195L,MWO,MWO,1,0,0,14,0,0,0,14,22,0,14,0,0,,,,,
1990,131,N5195L,MWO,MWO,1,0,0,17,0,0,0,17,23,0,17,0,0,,,,,
1990,207,N400WB,MWO,MWO,1,0,0,12,0,10,0,12,14,0,12,0,0,,,,,
1990,210,N8413C,MWO,MWO,1,0,0,11,0,0,0,11,23,0,11,0,0,,,,,
1990,212,N8413C,MWO,MWO,1,0,0,16,0,0,0,16,23,0,16,0,0,,,,,
1990,216,N8413C,MWO,MWO,1,0,0,9,0,0,0,9,22,0,9,0,0,,,,,
1990,226,N400WB,MWO,EKN,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1990,301,N400WB,EKN,MWO,0,1,0,17,12,0,0,0,0,0,17,0,0,,,,,
1990,304,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,22,0,12,0,0,,,,,
1990,305,N400WB,MWO,MWO,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1990,306,N8413C,MWO,MWO,1,0,0,11,0,0,0,11,22,0,11,0,0,,,,,
1990,306,N8413C,MWO,MWO,0,1,0,16,16,0,0,16,5,0,16,0,0,,,,,
1990,307,N400WB,MWO,CGX,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1990,307,N400WB,CGX,MWO,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
1990,313,N5195L,MWO,MWO,1,0,0,19,0,0,3,19,23,0,19,0,0,,,,,
1990,317,N8413C,MWO,MWO,1,0,0,24,0,1,0,24,22,0,24,0,0,,,,,
1990,318,N8413C,MWO,MWO,1,0,0,19,0,0,3,19,22,0,19,0,0,,,,,
1990,319,N5195L,MWO,MWO,1,0,0,9,0,0,0,9,23,0,9,0,0,,,,,
1990,327,N8413C,MWO,I44,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,327,N5195L,I44,MWO,0,1,0,16,5,0,0,16,23,0,16,0,0,,,,,
1990,414,N8413C,MWO,MFD,1,0,0,16,0,15,0,16,22,0,16,0,0,,,,,
1990,414,N8413C,MFD,MWO,1,0,0,13,0,9,0,13,22,0,13,0,0,,,,,
1990,425,N400WB,MWO,MWO,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1990,425,N400WB,MWO,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1990,425,N400WB,MWO,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1990,428,N8413C,MWO,MWO,1,0,0,16,0,0,8,8,2,0,16,0,0,,,,,
1990,429,N400WB,MWO,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,429,N400WB,MWO,MWO,1,0,0,7,0,2,0,0,0,0,7,0,0,,,,,
1990,430,N400WB,MWO,MIE,1,0,0,6,0,3,0,0,0,0,6,0,0,,,,,
1990,430,N400WB,MIE,MWO,1,0,0,6,0,2,0,0,0,0,6,0,0,,,,,
1990,502,N8413C,MWO,MWO,1,0,0,17,0,0,4,13,2,0,17,0,0,,,,,
1990,507,N400WB,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1990,507,N400WB,MIE,MWO,1,0,0,7,0,0,0,7,2,0,7,0,0,,,,,
1990,513,N400WB,MWO,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,517,N400WB,MWO,MEM,1,0,0,31,0,0,0,0,0,0,31,0,0,,,,,
1990,517,N400WB,MEM,RVS,1,0,0,24,0,0,0,0,0,0,24,0,0,,,,,
1990,519,N400WB,RVS,MEM,1,0,0,20,0,15,0,0,0,0,20,0,0,,,,,
1990,519,N400WB,MEM,MWO,1,0,0,24,0,9,0,0,0,0,24,0,0,,,,,
1990,528,N400WB,MWO,MGY,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,528,N400WB,MGY,DVN,1,0,0,23,0,14,0,0,0,0,23,0,0,,,,,
1990,528,N400WB,DVN,MGY,0,1,0,24,24,9,0,0,0,0,24,0,0,,,,,
1990,604,N8413C,MWO,CVG,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1990,604,N8413C,CVG,12V,1,0,0,12,0,8,0,0,0,0,12,0,0,,,,,
1990,605,N8413C,12V,MWO,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1990,625,N5195L,MWO,CRW,1,0,0,15,0,1,0,0,0,0,15,0,0,,,,,
1990,627,N5195L,CRW,MWO,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
1990,703,N400WB,MGY,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,710,N400WB,MWO,MIE,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1990,710,N400WB,MIE,MWO,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1990,721,N400WB,MWO,DAY,1,0,0,6,0,5,0,0,0,0,6,0,0,,,,,
1990,721,N400WB,DAY,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1990,724,N400WB,MWO,MWO,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1990,726,N400WB,MWO,MGY,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1990,728,N400WB,MGY,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1990,731,N400WB,MWO,MWO,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1990,731,N400WB,MWO,I19,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,731,N400WB,I19,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,809,N400WB,MWO,MGY,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,813,N400WB,MGY,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,816,N8413C,MWO,8A3,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
1990,816,N8413C,8A3,8A3,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1990,816,N8413C,8A3,MWO,0,1,0,17,17,0,0,0,0,0,17,0,0,,,,,
1990,821,SIMU1,MWO,MWO,1,0,0,15,0,0,0,15,25,0,15,0,0,,,,,
1990,825,N400WB,MWO,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1990,828,N400WB,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1990,828,N400WB,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1990,830,N3322E,MWO,MWO,1,0,0,15,0,0,0,15,25,0,15,0,0,,,,,
1990,905,N400WB,MWO,CEW,1,0,0,33,0,1,0,0,0,0,33,0,0,,,,,
1990,906,N400WB,CEW,ISM,1,0,0,23,0,1,0,0,0,0,23,0,0,,,,,
1990,906,N400WB,ISM,ORL,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,906,N400WB,ORL,ISM,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,909,N400WB,ISM,CEW,1,0,0,21,0,0,0,0,0,0,21,0,0,,,,,
1990,909,N400WB,CEW,MWO,1,0,0,32,0,3,0,0,0,0,32,0,0,,,,,
1990,917,N3322E,MWO,MWO,1,0,0,18,0,0,0,18,25,0,18,0,0,,,,,
1990,918,N400WB,MWO,MIE,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1990,918,N400WB,MIE,MWO,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1990,920,N400WB,MWO,SMS,1,0,0,25,0,0,0,0,0,0,25,0,0,,,,,
1990,920,N400WB,SMS,MWO,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
1990,921,SIMU1,MWO,MWO,1,0,0,7,0,0,0,7,25,0,7,0,0,,,,,
1990,923,N400WB,MWO,GA60,1,0,0,22,0,15,0,0,0,0,22,0,0,,,,,
1990,924,N400WB,GA60,GA60,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1990,924,N400WB,GA60,GA60,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1990,924,N400WB,GA60,FFC,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1990,925,N400WB,FFC,FFC,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1990,925,N400WB,FFC,MTH,1,0,0,35,0,0,0,0,0,0,35,0,0,,,,,
1990,929,N400WB,MTH,LAL,1,0,0,18,0,8,0,0,0,0,18,0,0,,,,,
1990,930,N400WB,LAL,ORL,1,0,0,6,0,5,0,0,0,0,6,0,0,,,,,
1990,930,N400WB,ORL,DKX,1,0,0,34,0,15,0,0,0,0,34,0,0,,,,,
1990,930,N400WB,DKX,MWO,1,0,0,17,0,6,0,0,0,0,17,0,0,,,,,
1990,1007,N6622W,MWO,EVV,1,0,0,31,0,25,0,31,25,0,31,0,0,,,,,
1990,1007,N6622W,EVV,PAH,1,0,0,15,0,9,0,15,25,0,15,0,0,,,,,
1990,1007,N6622W,PAH,MWO,0,1,0,25,25,23,0,0,0,0,25,0,0,,,,,
1990,1009,N400WB,MWO,PAH,1,0,0,27,0,26,0,0,0,0,27,0,0,,,,,
1990,1009,N400WB,PAH,MWO,1,0,0,17,0,16,0,0,0,0,17,0,0,,,,,
1990,1010,N8413C,MWO,LUK,1,0,0,6,0,5,0,6,2,0,6,0,0,,,,,
1990,1010,N8413C,LUK,I69,1,0,0,7,0,6,0,7,2,0,7,0,0,,,,,
1990,1010,N8413C,I69,MWO,1,0,0,6,0,5,0,6,2,0,6,0,0,,,,,
1990,1020,N400WB,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1990,1020,N400WB,MIE,MWO,0,1,0,7,7,0,0,0,0,0,7,0,0,,,,,
1990,1025,N400WB,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1990,1025,N5195L,MIE,MWO,1,0,0,7,0,0,0,7,2,0,7,0,0,,,,,
1990,1031,N400WB,MIE,MIE,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1990,1106,N400WB,MIE,MIE,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1990,1106,N400WB,MIE,MWO,1,0,0,5,0,3,0,0,0,0,5,0,0,,,,,
1990,1116,N400WB,MWO,JBR,1,0,0,32,0,5,0,0,0,0,32,0,0,,,,,
1990,1116,N400WB,JBR,TXK,1,0,0,18,0,9,0,0,0,0,18,0,0,,,,,
1990,1116,N400WB,TXK,RVS,0,1,0,18,1,0,0,0,0,0,18,0,0,,,,,
1990,1116,N400WB,RVS,RVS,0,1,0,6,6,0,0,0,0,0,6,0,0,,,,,
1990,1117,N400WB,RVS,MWO,1,0,0,36,0,0,0,0,0,0,36,0,0,,,,,
1990,1119,N400WB,MWO,MWO,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
